WorkStationID;WorkStationName;DistrictDesc;ProvinceDesc;MFL Code;DHIS2 UID;Hims code;Name;Province;District;Constituency;Ward;Zone;Location;Type;Ownership;Ownership type;Operational status;Mobility status;Accesibility;Catchment population head count;Catchment population cso;Number of households;Latitude;Longitude
238;CHAWAMA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1521;;50060129;KABWATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;126,781;;-15,41512;28,27947
238;CHAWAMA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1543;GWePuV5XPW0;50060182;MANDEVU URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Justine Kabwe;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;82,683;;-15,3716;28,288501
238;CHAWAMA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1563;EbJJI4tcfFV;50060036;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Mpulungu;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;45,731;;-15,3394;28,2861
238;CHAWAMA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3900;aXkfuVKKVbg;50060135;KAMWALA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;NKoloma;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;127202;31;-15,4277;28,2886
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2919;;40040021;MUSHOTA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Ilombe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9243;7020;1541;-9,815693;29,390685
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2878;;40040022;MUSUNGU RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Luongo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4285;3464;714;-10,194319;29,707545
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2921;;40040020;MUNKANTA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Kawambwa;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;12239;10380;2040;-9,804861;29,051037
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2912;;40040002;CHIBOTE RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Chibote;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9111;8533;1519;-9,863731;29,54703
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2920;;40040016;LUSAMBO RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Ng'ona;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;5316;4319;886;-9,815554;29,126845
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2931;;40040001;CHAMA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Mulunda;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6977;6409;1163;-9,77658;29,424575
239;MUSHOTA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2949;;40040019;MUFWAYA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Senga;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7569;5236;1262;-9,636744;29,043265
242;LUNDAZI DISTRICT HOSPITAL;LUNDAZI;EASTERN;2562;vCpiSNfaEtw;30040024;LUNDAZI DISTRICT HOSPITAL;EASTERN;LUNDAZI;Lundazi;Mnyamazi;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-12,28903333;33,16796667
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1493;TAoFx870MJa;50060175;MAKENI URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kanyama;Munkolo;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;31,633;;-15,4813;28,185199
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3265;e3vlJ4RcVHY;50060030;CHAINDA URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Munali;Chainda;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;78285;63391;15531;-15,386588;28,405251
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1535;;50060032; CHAISA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Matero;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,38441;28,282861
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3903;;50060153;LILAYI URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Kamulanga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;22049;;-15,5396;28,2859
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1521;;50060129;KABWATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;126,781;;-15,41512;28,27947
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3904;;50060243;RAILWAY HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kamwala;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;96464;;-15,411278;28,282975
243;RAILWAYS URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3900;aXkfuVKKVbg;50060135;KAMWALA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;NKoloma;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;127202;31;-15,4277;28,2886
246;CHAINDA HEALTH CENTRE;LUSAKA;LUSAKA;3265;e3vlJ4RcVHY;50060030;CHAINDA URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Munali;Chainda;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;78285;63391;15531;-15,386588;28,405251
246;CHAINDA HEALTH CENTRE;LUSAKA;LUSAKA;4209;;50060326;CHIMANGA HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kabwata;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;6000;;-15,4235753;28,3071378
246;CHAINDA HEALTH CENTRE;LUSAKA;LUSAKA;4203;;50060052;CHAINDA SOUTH HEALTH CENTRE;LUSAKA;LUSAKA;Munali;Munali;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;5672;;-15,3903;28,35695
246;CHAINDA HEALTH CENTRE;LUSAKA;LUSAKA;3904;;50060243;RAILWAY HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kamwala;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;96464;;-15,411278;28,282975
246;CHAINDA HEALTH CENTRE;LUSAKA;LUSAKA;4632;;50060405;ALPINE HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Libala;;Urban;Health Centre;Private;Private;Functional;Mobile;Open;;;;-15,4574023;28,3169714
249;CHASEFU RURAL HEALTH CENTRE;LUNDAZI;EASTERN;2470;oAy9YRZmAWC;30040047;NYANGWE RURAL HEALTH CENTRE;EASTERN;LUNDAZI;Lundazi;Chilola;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;10304;;-12,550379;33,213321
249;CHASEFU RURAL HEALTH CENTRE;LUNDAZI;EASTERN;2517;I9uhbbEI97G;30040015;KAPICHILA RURAL HEALTH CENTRE ;EASTERN;LUNDAZI;Lundazi;Ndonda;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;14479;;-12,3731;33,2745
250;KAUNDA SQUARE HEALTH CENTRE;LUSAKA;LUSAKA;3890;;50060140;KAUNDA SQUARE HEALTH CENTRE;LUSAKA;LUSAKA;Munali;Munali;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;63391;17284;-15,3667;28,3547
252;FREEDOM HEALTH CENTRE;LUSAKA;LUSAKA;3899;XRx9wrPQRwQ;50060100;FREEDOM URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Chawama;Lilayi;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;13780;;-15,53627;28,271422
255;HOLY SPIRIT RURAL HEALTH CENTRE;LUKULU;WESTERN;1864;;90050021; SITAKA RURAL HEALTH CENTRE;WESTERN;LUKULU;Lukulu East;Kashamba;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4682;1624;;-14,387342;23,965716
261;CHAISA HEALTH CENTRE;LUSAKA;LUSAKA;1535;;50060032; CHAISA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Matero;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,38441;28,282861
261;CHAISA HEALTH CENTRE;LUSAKA;LUSAKA;4209;;50060326;CHIMANGA HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kabwata;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;6000;;-15,4235753;28,3071378
261;CHAISA HEALTH CENTRE;LUSAKA;LUSAKA;4203;;50060052;CHAINDA SOUTH HEALTH CENTRE;LUSAKA;LUSAKA;Munali;Munali;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;5672;;-15,3903;28,35695
261;CHAISA HEALTH CENTRE;LUSAKA;LUSAKA;3904;;50060243;RAILWAY HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kamwala;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;96464;;-15,411278;28,282975
265;CENTRAL PRISONS HEALTH CENTRE;LUSAKA;LUSAKA;3912;;50060241;LUSAKA CENTRAL PRISON HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;13,23;;-15,43121;28,308517
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
266;MLANGA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2060;BMug5gzJGGQ;3002-00680-;NAMSECHE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6726;32,6416
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
267;GONDAH RURAL HEALTH CENTRE;CHIPATA;EASTERN;2096;Jj59Gta1CRl;30020028;GONDAR URBAN HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Msanga;;Urban;Health Centre;ZDF;Public;Functional;Fixed;Open;;;;-13,557;32,59304
269;NSALUSHI RURAL HEALTH CENTRE;LUNGA;LUAPULA;3461;;40005004;NSALUSHI RURAL HEALTH CENTER;LUAPULA;LUNGA;Luapula;Nsalushi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;21100;10046;3520;-11,55027;30,223329
270;AIRPORT HEALTH CENTRE;LUSAKA;LUSAKA;3891;;50060007;AIRPORT HEALTH CENTRE;LUSAKA;LUSAKA;Munali;Chakunkula;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;8268;;-15,3255;28,44659
272;KALIMA NKONDE RURAL HEALTH CENTRE;LUNGA;LUAPULA;3459;;40005002;KALIMA NKONDE RURAL HEALTH CENTER;LUAPULA;LUNGA;Luapula;Nkutila;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;5500;4020;1053;-9,558922;28,73872
274;BWALYA MPONDA RURAL HEALTH CENTRE;LUNGA;LUAPULA;3458;;40005001;BWALYA MPONDA RURAL HEALTH CENTER;LUAPULA;LUNGA;Luapula;Ncheta;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;8900;4537;1770;-11,544752;30,324691
275;LILAYI HEALTH CENTRE;LUSAKA;LUSAKA;3903;;50060153;LILAYI URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Kamulanga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;22049;;-15,5396;28,2859
275;LILAYI HEALTH CENTRE;LUSAKA;LUSAKA;3904;;50060243;RAILWAY HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kamwala;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;96464;;-15,411278;28,282975
276;KASOMA LUNGA RURAL HEALTH CENTRE;LUNGA;LUAPULA;3460;;40005003;KASOMA LUNGA RURAL HEALTH CENTER;LUAPULA;LUNGA;Luapula;Lunga;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;27500;13795;4423;-11,41699;30,143098
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2081;LZhL4neRqq6;30020034;KAPATA URBAN HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6247;32,6423
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2057;GFJ77yJWiNj;3002-00480-;MADZIMOYO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6931;32,5014
278;MKANDA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2096;Jj59Gta1CRl;30020028;GONDAR URBAN HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Msanga;;Urban;Health Centre;ZDF;Public;Functional;Fixed;Open;;;;-13,557;32,59304
280;CIVIC CENTRE HEALTH CENTRE;LUSAKA;LUSAKA;1629;;50060059;CIVIC CENTER URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,2094;28,330106
281;KAMILENJE HEALTH POST;LUNDAZI;EASTERN;3438;zAcyvAbryBi;30040012;KAMILENJE  HEALTH POST;EASTERN;LUNDAZI;Lundazi;Chilola;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;5099;4839;; -12.22 24;33,2416
282;MAGWERO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
282;MAGWERO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
282;MAGWERO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
282;MAGWERO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2057;GFJ77yJWiNj;3002-00480-;MADZIMOYO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6931;32,5014
283;KABWE GENERAL HOSPITAL;KABWE;CENTRAL;3699;;10050016;KABWE CENTRAL HOSPITAL;CENTRAL;KABWE;Bwacha;Luangwa;;Urban; 3rd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-14,43489489;28,42955557
284;CHIZENZO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2060;BMug5gzJGGQ;3002-00680-;NAMSECHE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6726;32,6416
284;CHIZENZO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
284;CHIZENZO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1563;EbJJI4tcfFV;50060036;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Mpulungu;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;45,731;;-15,3394;28,2861
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1493;TAoFx870MJa;50060175;MAKENI URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kanyama;Munkolo;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;31,633;;-15,4813;28,185199
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3265;e3vlJ4RcVHY;50060030;CHAINDA URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Munali;Chainda;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;78285;63391;15531;-15,386588;28,405251
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1535;;50060032; CHAISA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Matero;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,38441;28,282861
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1521;;50060129;KABWATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;126,781;;-15,41512;28,27947
285;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3900;aXkfuVKKVbg;50060135;KAMWALA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;NKoloma;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;127202;31;-15,4277;28,2886
286;MADZIMOYO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2057;GFJ77yJWiNj;3002-00480-;MADZIMOYO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6931;32,5014
286;MADZIMOYO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
286;MADZIMOYO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
287;KAMSARO HEALTH POST;LUNDAZI;EASTERN;2512;CSg1jeO3HAo;30040011;KAKUMBA  HEALTH POST;EASTERN;LUNDAZI;Lundazi;Msuzi;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;;12065;;-12,39112;33,15667
288;KANYAMA WEST URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1521;;50060129;KABWATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;126,781;;-15,41512;28,27947
288;KANYAMA WEST URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1604;;50060138;KANYAMA WEST HEALTH CENTRE;LUSAKA;LUSAKA;Kanyama;Makeni Villa;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;79,101;;-15,2535;28,1403
288;KANYAMA WEST URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3900;aXkfuVKKVbg;50060135;KAMWALA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;NKoloma;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;127202;31;-15,4277;28,2886
290;RUKUZYE RURAL HEALTHY CENTRE;CHIPATA;EASTERN;2015;pQ8SluoUMXP;30020029;JERUSALEM RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Khova;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,85;32,6074
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3265;e3vlJ4RcVHY;50060030;CHAINDA URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Munali;Chainda;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;78285;63391;15531;-15,386588;28,405251
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1535;;50060032; CHAISA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Matero;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,38441;28,282861
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3903;;50060153;LILAYI URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Kamulanga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;22049;;-15,5396;28,2859
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1521;;50060129;KABWATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;Chilenje;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;126,781;;-15,41512;28,27947
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;1563;EbJJI4tcfFV;50060036;CHAZANGA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Mandevu;Mpulungu;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;45,731;;-15,3394;28,2861
291;CHIPATA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;3900;aXkfuVKKVbg;50060135;KAMWALA URBAN HEALTH CENTRE;LUSAKA;LUSAKA;Kabwata;NKoloma;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;127202;31;-15,4277;28,2886
293;CHAMPHANDE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
293;CHAMPHANDE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
293;CHAMPHANDE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
293;CHAMPHANDE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
294;CHINYAKU RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
